run1_id,run2_id,ari_score,run1_sample,run1_network_method,run1_community_method,run1_param_id,run1_n_communities,run2_sample,run2_network_method,run2_community_method,run2_param_id,run2_n_communities,same_sample,same_network_method,same_community_method,same_param_id,common_outlets,comparison_type
sample_16_jaccard_louvain_params_0,sample_18_conditional_probability_walktrap_params_3,0.17269131320741793,sample_16,jaccard,louvain,params_0,6,sample_18,conditional_probability,walktrap,params_3,2,False,False,False,False,49,diff_method_diff_sample
sample_04_conditional_probability_louvain_params_6,sample_15_dice_walktrap_params_3,0.07378048780487804,sample_04,conditional_probability,louvain,params_6,11,sample_15,dice,walktrap,params_3,2,False,False,False,False,49,diff_method_diff_sample
sample_05_conditional_probability_spectral_clustering_params_1,sample_15_lift_louvain_params_0,0.05147245493780147,sample_05,conditional_probability,spectral_clustering,params_1,3,sample_15,lift,louvain,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_00_lift_spectral_clustering_params_10,sample_14_tfidf_similarity_louvain_params_2,0.21376211870418538,sample_00,lift,spectral_clustering,params_10,5,sample_14,tfidf_similarity,louvain,params_2,8,False,False,False,False,49,diff_method_diff_sample
sample_12_cooccurrence_louvain_params_5,sample_14_tfidf_similarity_threshold_components_params_1,0.0034596090641757483,sample_12,cooccurrence,louvain,params_5,5,sample_14,tfidf_similarity,threshold_components,params_1,2,False,False,False,False,49,diff_method_diff_sample
sample_06_jaccard_louvain_params_7,sample_14_dice_louvain_params_7,0.8176913775462747,sample_06,jaccard,louvain,params_7,19,sample_14,dice,louvain,params_7,19,False,False,True,True,49,diff_method_diff_sample
sample_11_dice_louvain_params_1,sample_19_pmi_spectral_clustering_params_6,-0.02182916357561349,sample_11,dice,louvain,params_1,9,sample_19,pmi,spectral_clustering,params_6,3,False,False,False,False,49,diff_method_diff_sample
sample_14_tfidf_similarity_threshold_components_params_2,sample_17_dice_walktrap_params_3,-0.048446528766434974,sample_14,tfidf_similarity,threshold_components,params_2,3,sample_17,dice,walktrap,params_3,2,False,False,False,False,49,diff_method_diff_sample
sample_04_conditional_probability_spectral_clustering_params_4,sample_08_conditional_probability_spectral_clustering_params_10,0.3923083601007032,sample_04,conditional_probability,spectral_clustering,params_4,6,sample_08,conditional_probability,spectral_clustering,params_10,5,False,True,True,False,49,same_method_diff_sample
sample_12_tfidf_similarity_louvain_params_2,sample_14_cooccurrence_spectral_clustering_params_4,0.042576496360681226,sample_12,tfidf_similarity,louvain,params_2,8,sample_14,cooccurrence,spectral_clustering,params_4,6,False,False,False,False,49,diff_method_diff_sample
sample_11_dice_walktrap_params_0,sample_11_pmi_spectral_clustering_params_11,-0.04858356655324461,sample_11,dice,walktrap,params_0,3,sample_11,pmi,spectral_clustering,params_11,8,True,False,False,False,49,same_sample_diff_method
sample_09_tfidf_similarity_walktrap_params_3,sample_16_dice_walktrap_params_4,0.8301121274712304,sample_09,tfidf_similarity,walktrap,params_3,2,sample_16,dice,walktrap,params_4,2,False,False,True,False,49,diff_method_diff_sample
sample_02_tfidf_similarity_spectral_clustering_params_11,sample_04_tfidf_similarity_spectral_clustering_params_0,0.10833434429212666,sample_02,tfidf_similarity,spectral_clustering,params_11,8,sample_04,tfidf_similarity,spectral_clustering,params_0,2,False,True,True,False,49,same_method_diff_sample
sample_02_conditional_probability_threshold_components_params_5,sample_08_dice_fast_greedy_params_1,-0.014927505178201557,sample_02,conditional_probability,threshold_components,params_5,2,sample_08,dice,fast_greedy,params_1,2,False,False,False,False,49,diff_method_diff_sample
sample_06_cooccurrence_louvain_params_3,sample_10_conditional_probability_spectral_clustering_params_2,0.36818710076940697,sample_06,cooccurrence,louvain,params_3,4,sample_10,conditional_probability,spectral_clustering,params_2,4,False,False,False,False,49,diff_method_diff_sample
sample_04_dice_fast_greedy_params_1,sample_08_jaccard_leiden_params_0,0.07354372306409009,sample_04,dice,fast_greedy,params_1,2,sample_08,jaccard,leiden,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_00_dice_louvain_params_3,sample_19_lift_louvain_params_4,0.02922238732045567,sample_00,dice,louvain,params_3,4,sample_19,lift,louvain,params_4,6,False,False,True,False,49,diff_method_diff_sample
sample_04_dice_fast_greedy_params_0,sample_15_tfidf_similarity_louvain_params_1,0.24251810765587636,sample_04,dice,fast_greedy,params_0,3,sample_15,tfidf_similarity,louvain,params_1,7,False,False,False,False,49,diff_method_diff_sample
sample_09_cooccurrence_louvain_params_0,sample_14_conditional_probability_louvain_params_1,-0.057604345340194395,sample_09,cooccurrence,louvain,params_0,2,sample_14,conditional_probability,louvain,params_1,4,False,False,True,False,49,diff_method_diff_sample
sample_08_tfidf_similarity_louvain_params_5,sample_12_conditional_probability_spectral_clustering_params_5,0.4178615321589513,sample_08,tfidf_similarity,louvain,params_5,5,sample_12,conditional_probability,spectral_clustering,params_5,8,False,False,False,True,49,diff_method_diff_sample
sample_07_lift_girvan_newman_params_0,sample_17_dice_louvain_params_6,-0.003188978888959755,sample_07,lift,girvan_newman,params_0,2,sample_17,dice,louvain,params_6,9,False,False,False,False,49,diff_method_diff_sample
sample_01_lift_spectral_clustering_params_3,sample_15_correlation_spectral_clustering_params_3,0.020591725832309647,sample_01,lift,spectral_clustering,params_3,5,sample_15,correlation,spectral_clustering,params_3,5,False,False,True,True,49,diff_method_diff_sample
sample_01_tfidf_similarity_walktrap_params_5,sample_05_cooccurrence_spectral_clustering_params_5,-0.06925388736443225,sample_01,tfidf_similarity,walktrap,params_5,2,sample_05,cooccurrence,spectral_clustering,params_5,8,False,False,False,True,49,diff_method_diff_sample
sample_14_tfidf_similarity_threshold_components_params_3,sample_17_cooccurrence_louvain_params_0,-0.12503178774264642,sample_14,tfidf_similarity,threshold_components,params_3,8,sample_17,cooccurrence,louvain,params_0,5,False,False,False,False,49,diff_method_diff_sample
sample_10_lift_spectral_clustering_params_2,sample_14_jaccard_walktrap_params_0,-0.00824626835396478,sample_10,lift,spectral_clustering,params_2,4,sample_14,jaccard,walktrap,params_0,4,False,False,False,False,49,diff_method_diff_sample
sample_02_jaccard_spectral_clustering_params_10,sample_10_pmi_spectral_clustering_params_1,0.01654299963508089,sample_02,jaccard,spectral_clustering,params_10,5,sample_10,pmi,spectral_clustering,params_1,3,False,False,True,False,49,diff_method_diff_sample
sample_13_cooccurrence_spectral_clustering_params_7,sample_14_dice_spectral_clustering_params_10,0.3090235738195285,sample_13,cooccurrence,spectral_clustering,params_7,5,sample_14,dice,spectral_clustering,params_10,5,False,False,True,False,49,diff_method_diff_sample
sample_09_dice_walktrap_params_0,sample_13_cosine_spectral_clustering_params_1,0.3678853883054583,sample_09,dice,walktrap,params_0,2,sample_13,cosine,spectral_clustering,params_1,3,False,False,False,False,49,diff_method_diff_sample
sample_05_tfidf_similarity_walktrap_params_4,sample_06_cooccurrence_spectral_clustering_params_2,-0.060175054704595186,sample_05,tfidf_similarity,walktrap,params_4,2,sample_06,cooccurrence,spectral_clustering,params_2,4,False,False,False,False,49,diff_method_diff_sample
sample_16_dice_louvain_params_4,sample_18_tfidf_similarity_spectral_clustering_params_8,0.15835833631534035,sample_16,dice,louvain,params_4,3,sample_18,tfidf_similarity,spectral_clustering,params_8,8,False,False,False,False,49,diff_method_diff_sample
sample_00_lift_spectral_clustering_params_10,sample_06_tfidf_similarity_spectral_clustering_params_6,-0.05831286500236285,sample_00,lift,spectral_clustering,params_10,5,sample_06,tfidf_similarity,spectral_clustering,params_6,3,False,False,True,False,49,diff_method_diff_sample
sample_04_dice_spectral_clustering_params_9,sample_13_lift_spectral_clustering_params_7,-0.008567457734461588,sample_04,dice,spectral_clustering,params_9,3,sample_13,lift,spectral_clustering,params_7,5,False,False,True,False,49,diff_method_diff_sample
sample_05_cooccurrence_fast_greedy_params_1,sample_05_cosine_fast_greedy_params_0,0.08503401360544217,sample_05,cooccurrence,fast_greedy,params_1,2,sample_05,cosine,fast_greedy,params_0,8,True,False,True,False,49,same_sample_diff_method
sample_04_conditional_probability_spectral_clustering_params_10,sample_12_cooccurrence_louvain_params_0,0.21426778032572855,sample_04,conditional_probability,spectral_clustering,params_10,5,sample_12,cooccurrence,louvain,params_0,5,False,False,False,False,49,diff_method_diff_sample
sample_04_dice_louvain_params_0,sample_08_lift_spectral_clustering_params_8,0.10311840915938536,sample_04,dice,louvain,params_0,5,sample_08,lift,spectral_clustering,params_8,8,False,False,False,False,49,diff_method_diff_sample
sample_01_conditional_probability_threshold_components_params_7,sample_03_tfidf_similarity_spectral_clustering_params_5,0.05561161073334796,sample_01,conditional_probability,threshold_components,params_7,11,sample_03,tfidf_similarity,spectral_clustering,params_5,8,False,False,False,False,49,diff_method_diff_sample
sample_10_tfidf_similarity_spectral_clustering_params_0,sample_17_cooccurrence_walktrap_params_3,0.8333333333333334,sample_10,tfidf_similarity,spectral_clustering,params_0,2,sample_17,cooccurrence,walktrap,params_3,2,False,False,False,False,49,diff_method_diff_sample
sample_01_tfidf_similarity_louvain_params_3,sample_06_correlation_spectral_clustering_params_8,0.22710137168386657,sample_01,tfidf_similarity,louvain,params_3,4,sample_06,correlation,spectral_clustering,params_8,8,False,False,False,False,49,diff_method_diff_sample
sample_16_conditional_probability_walktrap_params_0,sample_16_conditional_probability_walktrap_params_4,1.0,sample_16,conditional_probability,walktrap,params_0,2,sample_16,conditional_probability,walktrap,params_4,2,True,True,True,False,49,same_method_same_sample
sample_02_pmi_spectral_clustering_params_0,sample_15_cooccurrence_leiden_params_0,-0.0174806653247166,sample_02,pmi,spectral_clustering,params_0,2,sample_15,cooccurrence,leiden,params_0,2,False,False,False,True,49,diff_method_diff_sample
sample_04_jaccard_spectral_clustering_params_0,sample_13_cooccurrence_threshold_components_params_1,-0.11043091223094312,sample_04,jaccard,spectral_clustering,params_0,2,sample_13,cooccurrence,threshold_components,params_1,6,False,False,False,False,49,diff_method_diff_sample
sample_05_cosine_spectral_clustering_params_1,sample_14_tfidf_similarity_threshold_components_params_2,-0.0252773807251242,sample_05,cosine,spectral_clustering,params_1,3,sample_14,tfidf_similarity,threshold_components,params_2,3,False,False,False,False,49,diff_method_diff_sample
sample_05_tfidf_similarity_spectral_clustering_params_5,sample_15_dice_louvain_params_3,0.22682445759368836,sample_05,tfidf_similarity,spectral_clustering,params_5,8,sample_15,dice,louvain,params_3,3,False,False,False,False,49,diff_method_diff_sample
sample_02_conditional_probability_louvain_params_5,sample_19_tfidf_similarity_louvain_params_5,0.6070323700294273,sample_02,conditional_probability,louvain,params_5,4,sample_19,tfidf_similarity,louvain,params_5,5,False,False,True,True,49,diff_method_diff_sample
sample_13_cosine_spectral_clustering_params_0,sample_13_conditional_probability_walktrap_params_4,0.4925141790256103,sample_13,cosine,spectral_clustering,params_0,2,sample_13,conditional_probability,walktrap,params_4,2,True,False,False,False,49,same_sample_diff_method
sample_03_jaccard_louvain_params_7,sample_06_cosine_spectral_clustering_params_8,0.4323111621097614,sample_03,jaccard,louvain,params_7,20,sample_06,cosine,spectral_clustering,params_8,8,False,False,False,False,49,diff_method_diff_sample
sample_17_correlation_girvan_newman_params_0,sample_19_cooccurrence_threshold_components_params_4,-0.029637760702524697,sample_17,correlation,girvan_newman,params_0,2,sample_19,cooccurrence,threshold_components,params_4,22,False,False,False,False,49,diff_method_diff_sample
sample_02_dice_louvain_params_7,sample_06_cooccurrence_walktrap_params_5,0.05073323079451926,sample_02,dice,louvain,params_7,21,sample_06,cooccurrence,walktrap,params_5,2,False,False,False,False,49,diff_method_diff_sample
sample_14_cosine_fast_greedy_params_0,sample_16_tfidf_similarity_walktrap_params_0,0.3912155856276248,sample_14,cosine,fast_greedy,params_0,8,sample_16,tfidf_similarity,walktrap,params_0,3,False,False,False,True,49,diff_method_diff_sample
sample_12_correlation_louvain_params_4,sample_13_cooccurrence_louvain_params_7,0.36667248192844193,sample_12,correlation,louvain,params_4,10,sample_13,cooccurrence,louvain,params_7,22,False,False,True,False,49,diff_method_diff_sample
sample_07_conditional_probability_threshold_components_params_6,sample_16_lift_spectral_clustering_params_10,0.18165768001145202,sample_07,conditional_probability,threshold_components,params_6,7,sample_16,lift,spectral_clustering,params_10,5,False,False,False,False,49,diff_method_diff_sample
sample_10_lift_spectral_clustering_params_2,sample_11_tfidf_similarity_walktrap_params_5,-0.09865861241893932,sample_10,lift,spectral_clustering,params_2,4,sample_11,tfidf_similarity,walktrap,params_5,2,False,False,False,False,49,diff_method_diff_sample
sample_10_tfidf_similarity_walktrap_params_2,sample_19_cooccurrence_louvain_params_5,0.3452690972222222,sample_10,tfidf_similarity,walktrap,params_2,2,sample_19,cooccurrence,louvain,params_5,5,False,False,False,False,49,diff_method_diff_sample
sample_08_jaccard_spectral_clustering_params_6,sample_14_dice_spectral_clustering_params_5,0.19260278643803586,sample_08,jaccard,spectral_clustering,params_6,3,sample_14,dice,spectral_clustering,params_5,8,False,False,True,False,49,diff_method_diff_sample
sample_05_cooccurrence_threshold_components_params_0,sample_14_cooccurrence_walktrap_params_3,0.019888412342961247,sample_05,cooccurrence,threshold_components,params_0,3,sample_14,cooccurrence,walktrap,params_3,2,False,True,False,False,49,diff_method_diff_sample
sample_00_cosine_louvain_params_4,sample_00_correlation_spectral_clustering_params_11,0.39629027890603846,sample_00,cosine,louvain,params_4,7,sample_00,correlation,spectral_clustering,params_11,8,True,False,False,False,49,same_sample_diff_method
sample_09_jaccard_louvain_params_1,sample_18_pmi_spectral_clustering_params_1,-0.00857924666925066,sample_09,jaccard,louvain,params_1,5,sample_18,pmi,spectral_clustering,params_1,3,False,False,False,True,49,diff_method_diff_sample
sample_08_cooccurrence_louvain_params_5,sample_13_tfidf_similarity_spectral_clustering_params_1,0.5116397497453805,sample_08,cooccurrence,louvain,params_5,4,sample_13,tfidf_similarity,spectral_clustering,params_1,3,False,False,False,False,49,diff_method_diff_sample
